Stock1_Name,Stock1_Code,Stock2_Name,Stock2_Code,Correlation
聯昌,2431,鏵友益,6877,0.13196809569799844
雋揚,1439,幃翔,6185,0.1319651431453921
宏旭-KY,2243,騰雲,6870,0.13196450908255647
上銀,2049,6027,6027,0.13195752050303164
義隆,2458,晉泰,6221,0.13195691005893764
瑞昱,2379,浩宇生醫,6872,0.13195501269649434
高端疫苗,6547,進能服,6692,0.1319427827384774
南光,1752,高端疫苗,6547,0.13193132621866846
合機,1618,6622,6622,0.13193053870015495
聯發,1459,6027,6027,0.13193027787019138
6434,6434,明係,6804,0.1319297893807947
統一,1216,美亞,2020,0.13192782569258715
佳格,1227,兆勁,2444,0.13191659316575619
菱生,2369,6876,6876,0.13190706254769233
華榮,1608,理銘,6212,0.13190553035674302
東泥,1110,捷波,6161,0.13190409907496742
中鋼,2002,川湖,2059,0.1319011021414835
上曜,1316,聚隆,1466,0.13189499844997965
大成,1210,新鋼,2032,0.131893262063422
南染,1410,凱撒衛,1817,0.1318899431051963
大東電,1623,6868,6868,0.13188525076405874
保勝光學,6517,漢達,6620,0.13187627860025855
6827,6827,6878,6878,0.13186557402523763
揚博,2493,沛亨,6291,0.13186471939946356
東泥,1110,八貫,1342,0.13185901450103393
台揚,2314,安鈦克,6276,0.13185705419059665
威潤,6465,高端疫苗,6547,0.13185451007654211
華友聯,1436,勝一,1773,0.13185331214229581
豪勉,6218,富旺,6219,0.1318450775687751
恆大,1325,怡利電,2497,0.13184319469041733
環球晶,6488,6673,6673,0.13184266004634063
久威,6114,共信-KY,6617,0.13183692282026888
崑鼎,6803,6827,6827,0.13182137670585792
士紙,1903,國邑*,6875,0.13181899688389995
華勝-KY,2248,鴻準,2354,0.131813915773019
聚隆,1466,昱泉,6169,0.1318135971227678
億光,2393,6673,6673,0.1318134331238632
正隆,1904,合邦,6103,0.13180375965594704
亞泥,1102,東華,1418,0.1318034592888975
常廣,6730,6758,6758,0.13180266364650892
海悅,2348,旅天下,6961,0.13179783460545733
立敦,6175,精測,6510,0.1317914801557133
達邦蛋白,6578,泰金-KY,6629,0.13178797398106093
天品,6199,艾華,6204,0.13178547772553154
東陽,1319,6879,6879,0.13177653449360616
廣達,2382,6926,6926,0.13177433278629014
大飲,1213,佳和,1449,0.1317698011433793
普誠,6129,6563,6563,0.131751445352843
驊宏資,6148,圓祥生技,6945,0.13174729109639152
偉詮電,2436,漢達,6620,0.13174529659193984
全宇昕,6651,綠茵,6846,0.13174438393003474
中砂,1560,意藍,6925,0.13173524946254098
永豐餘,1907,業強,6124,0.13172409772921828
東華,1418,中興電,1513,0.13171583039443704
宏旭-KY,2243,欣普羅,6560,0.13171027721861941
恆大,1325,吉祥全,2491,0.1317093423864128
麗正,2302,瑞築,6198,0.13170774896626242
花仙子,1730,晶焱,6411,0.13170714457458213
益得,6461,大樹,6469,0.1317046497757571
廣華-KY,1338,6879,6879,0.13170293647481562
華夏,1305,允強,2034,0.13170237123863368
華邦電,2344,6847,6847,0.13169566149959308
瑞築,6198,6815,6815,0.13169247845808427
佳格,1227,聯寶,6821,0.13169030557957356
資通,2471,明係,6804,0.13167721771439822
群光,2385,6407,6407,0.13167619755638557
6027,6027,精測,6510,0.1316756426138337
統一,1216,錩泰,1541,0.13167389876152694
6696,6696,6816,6816,0.13167370432049336
宏益,1452,泰金-KY,6629,0.13166954608980547
6737,6737,6798,6798,0.13166942150122296
鮮活果汁-KY,1256,兆勁,2444,0.13166710463001685
愛之味,1217,6027,6027,0.13166654134308226
華新科,2492,鑫創電子,6680,0.13165754485047274
6483,6483,互動,6486,0.1316497826118435
立敦,6175,6750,6750,0.1316487900138895
安鈦克,6276,達爾膚,6523,0.13164736703453567
宏旭-KY,2243,精測,6510,0.13164368386842598
全譜,6228,6819,6819,0.13164300206966686
偉詮電,2436,順發,6154,0.13163402978344882
泰金-KY,6629,濾能,6823,0.13162241665146654
敦陽科,2480,易發,6425,0.1316201128214387
統一,1216,建準,2421,0.1316193556467213
2258,2258,6819,6819,0.1316190596560975
立康,6242,威健生技,6661,0.13161693534982857
希華,2484,旅天下,6961,0.13160440226632092
6539,6539,6920,6920,0.13159867945488338
愛之味,1217,川湖,2059,0.13159664369743718
上銀,2049,聯強,2347,0.13159591756871789
士紙,1903,6563,6563,0.1315876839460508
勝一,1773,6977,6977,0.1315841823667318
春源,2010,6912,6912,0.13158300163730305
豐興,2015,6891,6891,0.13158142141000181
晉倫,6151,濾能,6823,0.1315770562434591
英利-KY,2239,立端,6245,0.13157494906358033
晉泰,6221,東典光電,6588,0.13157249170036578
順德,2351,晉泰,6221,0.1315710324140461
神盾,6462,6648,6648,0.13156906968690443
東聯,1710,6891,6891,0.13154892375738525
朋億*,6613,M31,6643,0.1315436082525456
春源,2010,聯昌,2431,0.13154061852282398
中纖,1718,擎邦,6122,0.13153465842496576
光罩,2338,博晟生醫,6733,0.1315333306706049
飛宏,2457,進典,6843,0.13153301281717328
方土昶,6265,諾貝兒,6844,0.13153091966669977
和成,1810,華碩,2357,0.131530797015079
敦陽科,2480,雍智科技,6683,0.13153003693022494
東陽,1319,6912,6912,0.13152905195803477
冠西電,2466,創威,6530,0.1315253058483643
中興電,1513,新鋼,2032,0.13151339700917372
擎邦,6122,6832,6832,0.1315109290403896
中福,1435,台揚,2314,0.13151053258925155
劍麟,2228,華豫寧,6474,0.13150997865176
訊達,6140,上洋,6728,0.13148619747680074
台肥,1722,五鼎,1733,0.13148506355541673
大成,1210,勁豐,6577,0.13148079795681888
厚生,2107,美達科技,6735,0.13148029409629353
億光,2393,博晟生醫,6733,0.13147886805225248
聯發科,2454,泰金-KY,6629,0.13147746205635583
綠茵,6846,意藍,6925,0.13147357764761483
茂迪,6244,朋億*,6613,0.1314668363530788
建準,2421,立軒,6222,0.13146257593165103
大中,6435,長聖,6712,0.13146119713858131
華碩,2357,軒郁,6703,0.1314524239840172
台光電,2383,6825,6825,0.1314480328545876
鮮活果汁-KY,1256,程泰,1583,0.13144544701016161
東訊,2321,6786,6786,0.1314424940060495
六暉-KY,2115,華景電,6788,0.1314402828060343
公勝保經,6028,佑全,6929,0.13143661814942265
奈米醫材,6612,浩宇生醫,6872,0.13143593365215794
東陽,1319,驊宏資,6148,0.13143339624682013
三陽工業,2206,華邦電,2344,0.13143151145744025
佳格,1227,冠西電,2466,0.1314295395536698
亞力,1514,弘煜科,6482,0.1314287800053938
八貫,1342,亞力,1514,0.13142807400777157
大成,1210,新紡,1419,0.13142800183893033
神隆,1789,中鋼,2002,0.1314249444908066
6639,6639,6891,6891,0.13141832748104695
大東電,1623,群光,2385,0.13141656901129553
神隆,1789,弘煜科,6482,0.13141412452798054
統一,1216,宏泰,1612,0.13141244227185223
大宇,1445,廣閎科,6693,0.13140582218250776
宏遠證,6015,弘煜科,6482,0.13140281033207604
中釉,1809,佑全,6929,0.131397670933652
京元電子,2449,威健生技,6661,0.13139703439062742
喬福,1540,勝一,1773,0.13139619644133288
大成,1210,6879,6879,0.13139617612915885
亞泥,1102,全新,2455,0.13139485868348963
順德,2351,6816,6816,0.13139201352590235
正崴,2392,6744,6744,0.13138536691833097
大飲,1213,艾美特-KY,1626,0.13137668422438142
佳和,1449,台肥,1722,0.1313693218322571
輔信,2405,立康,6242,0.1313670009656532
廣達,2382,6539,6539,0.1313659158006033
允強,2034,六暉-KY,2115,0.13136345653969558
寬宏藝術,6596,惠民實業,6971,0.13136041042291988
和桐,1714,敦陽科,2480,0.13135874263227565
中興電,1513,益安,6499,0.13135696422254448
艾美特-KY,1626,互動,6486,0.1313566879307629
威致,2028,萬旭,6134,0.13135247515948179
台揚,2314,天正國際,6654,0.13134999667416408
光聚晶電,6111,6563,6563,0.13134833135898083
精技,2414,沛波,6248,0.13134718809879117
志聯,2024,旅天下,6961,0.13134453608652902
點序,6485,漢達,6620,0.13133863297949558
橋椿,2062,國邑*,6875,0.1313382856843965
寶齡富錦,1760,6946,6946,0.13133002721962772
統一,1216,6493,6493,0.13132998273080126
六暉-KY,2115,6815,6815,0.13132474870041558
儒鴻,1476,永光,1711,0.13132182028623385
固緯,2423,弘煜科,6482,0.13132046771008407
朋億*,6613,應廣,6716,0.13131893301964723
泰山,1218,順發,6154,0.13131586995703187
勝一,1773,岳豐,6220,0.13131497732700959
信錦,1582,綠茵,6846,0.13131353152163286
光寶科,2301,合邦,6103,0.13130773645426752
台南,1473,永冠-KY,1589,0.13130249291093546
漢唐,2404,岳豐,6220,0.1312997628279228
東元,1504,諾貝兒,6844,0.1312996066560399
程泰,1583,旺玖,6233,0.13129777766654982
富旺,6219,6610,6610,0.1312940010211178
撼訊,6150,6737,6737,0.13128980697765827
宏旭-KY,2243,鏵友益,6877,0.13128654411528987
東華,1418,鴻海,2317,0.13128454852701796
神隆,1789,元大期,6023,0.13128232750366853
儒鴻,1476,全宇昕,6651,0.13127944696476412
宏旭-KY,2243,天品,6199,0.1312718487535839
IKKA-KY,2250,6827,6827,0.13127170707789873
朋億*,6613,6786,6786,0.1312713364080026
矽統,2363,6819,6819,0.13126902432337503
台肥,1722,衛司特,6894,0.1312637405837499
訊達,6140,沛亨,6291,0.13126217291915035
廣豐,1416,元大期,6023,0.13125890642586113
英利-KY,2239,啟發電,6512,0.13125039441085218
華碩,2357,6825,6825,0.13125037143145937
鉅祥,2476,天品,6199,0.13124642322264304
順德,2351,公勝保經,6028,0.1312460035748998
八貫,1342,巨庭,1539,0.13124479204781825
詠昇,6418,6483,6483,0.13124314988719743
順發,6154,達爾膚,6523,0.13124215868393604
東華,1418,聯強,2347,0.13123499118748186
興泰,1235,6734,6734,0.13123114331811617
富旺,6219,6434,6434,0.13123108681147608
廣豐,1416,晶焱,6411,0.13123072766707736
台南,1473,驊訊,6237,0.13122465187977803
志聖,2467,訊達,6140,0.13122227830388536
大宇,1445,燿華,2367,0.13121806252503931
和桐,1714,五鼎,1733,0.13121653892936536
華勝-KY,2248,擎邦,6122,0.13121149945082644
劍麟,2228,立軒,6222,0.13120783551737875
光群雷,2461,弘煜科,6482,0.13120516957987577
聯發,1459,寶隆,1906,0.1312050705730256
合機,1618,6891,6891,0.13120362173492714
上銀,2049,啟發電,6512,0.13119146707973478
朋億*,6613,圓祥生技,6945,0.1311830928604273
新紡,1419,台南,1473,0.1311761685476488
奈米醫材,6612,6995,6995,0.13117446914507483
志聯,2024,飛宏,2457,0.131174154533157
佳和,1449,瑞昱,2379,0.13117199036206656
光罩,2338,軒郁,6703,0.13116583789948602
圓祥生技,6945,6946,6946,0.13115997534733564
和益,1709,大樹,6469,0.13115301407524882
訊達,6140,6847,6847,0.13115176720139346
兆勁,2444,昱泉,6169,0.13115127173452112
大東電,1623,雷科,6207,0.13114814188795973
茂迪,6244,6493,6493,0.13114674343758043
燁輝,2023,聯發科,2454,0.13113869936065323
錩泰,1541,創威,6530,0.13113774309585008
恩德,1528,圓祥生技,6945,0.13113677475494867
沛波,6248,6842,6842,0.13113194078486037
信大,1109,艾華,6204,0.1311319299142014
6737,6737,6812,6812,0.13112875244150654
豐興,2015,奈米醫材,6612,0.13112627119079118
大統新創,1470,6750,6750,0.1311256530917751
6583,6583,明係,6804,0.13112428956000638
聚隆,1466,東聯,1710,0.13111674070673027
宏益,1452,6622,6622,0.13110718071477753
厚生,2107,公勝保經,6028,0.131106119617402
泰山,1218,穩得,6761,0.13110263615727666
良維,6290,明係,6804,0.13109685452962422
東華,1418,正隆,1904,0.13108667554763564
大統新創,1470,互動,6486,0.13108515387588285
兆赫,2485,揚博,2493,0.13107605395525537
六暉-KY,2115,矽統,2363,0.13107243930387047
崑鼎,6803,潤德,6881,0.13107174891246678
固緯,2423,巨漢,6903,0.13106680179805436
精技,2414,精測,6510,0.13106387043730164
宏益,1452,東聯,1710,0.1310609094665086
艾華,6204,6946,6946,0.13105933371922215
年興,1451,6622,6622,0.13105739822490317
偉詮電,2436,6868,6868,0.1310553916147739
幸福,1108,6963,6963,0.1310541163283299
吉祥全,2491,6977,6977,0.13105382700526808
地球,1324,恩德,1528,0.13105059688336781
五鼎,1733,今展科,6432,0.13104919582834126
南緯,1467,圓祥生技,6945,0.1310474438588832
濾能,6823,6977,6977,0.13104717668233568
毛寶,1732,三陽工業,2206,0.1310409082893802
久威,6114,浩宇生醫,6872,0.13103997155597996
海悅,2348,微星,2377,0.13103653433449725
台揚,2314,大井泵浦,6982,0.1310326465720159
台南,1473,華勝-KY,2248,0.13102625594053602
三陽工業,2206,旅天下,6961,0.13102449891207155
立軒,6222,寬宏藝術,6596,0.1310142791807952
資通,2471,6798,6798,0.13101294393668692
佳格,1227,普誠,6129,0.1310111058539281
和成,1810,上洋,6728,0.13100950566252506
嘉泥,1103,達邦蛋白,6578,0.13100890753502764
宏益,1452,圓祥生技,6945,0.13100782807704967
詠昇,6418,衛司特,6894,0.13100500051164266
6583,6583,6673,6673,0.13100384755766167
百達-KY,2236,6977,6977,0.13100036996172337
東泥,1110,6995,6995,0.1309920738266622
聯昌,2431,6428,6428,0.13099054781011019
力鵬,1447,飛宏,2457,0.13098740325009367
東泥,1110,三陽工業,2206,0.13098697629450845
大成,1210,橋椿,2062,0.13098671821357621
名軒,1442,驊訊,6237,0.13098411905872176
聯發,1459,擎邦,6122,0.13098077520083642
第一銅,2009,立康,6242,0.13097943522511382
百達-KY,2236,6976,6976,0.13097392854942214
第一銅,2009,國邑*,6875,0.1309662197574694
勁豐,6577,6963,6963,0.13096315539628478
凱撒衛,1817,矽統,2363,0.13096149707967747
南染,1410,士紙,1903,0.13095652282715176
八貫,1342,大宇,1445,0.1309564634548508
樂事綠能,1529,明係,6804,0.13095340416710424
艾美特-KY,1626,中鋼構,2013,0.13093884457309177
海悅,2348,騰雲,6870,0.13093855775800606
中鋼,2002,6886,6886,0.13092018844706083
鴻海,2317,明達醫,6527,0.13091991939180606
中探針,6217,6935,6935,0.13091881390228077
台船,2208,志聖,2467,0.13090588236685563
應廣,6716,美達科技,6735,0.1308993499524479
大飲,1213,精技,2414,0.13089916889022973
味王,1203,威致,2028,0.13089686339353004
精測,6510,6979,6979,0.1308942849723921
華紙,1905,資通,2471,0.13089294288607822
昶和,1468,永冠-KY,1589,0.13089237147151894
毛寶,1732,6750,6750,0.13089178415245653
麗正,2302,6926,6926,0.1308844255218573
6583,6583,6750,6750,0.13088229574384447
順德,2351,東典光電,6588,0.13087103458337798
新鋼,2032,6946,6946,0.13086970278018223
永冠-KY,1589,海悅,2348,0.1308596084854461
華邦電,2344,弘煜科,6482,0.13084614719577356
大飲,1213,順德,2351,0.1308404124582622
中興電,1513,明達醫,6527,0.13083945933038982
應廣,6716,6723,6723,0.13083885100344922
士紙,1903,逸達,6576,0.13083749941274894
2258,2258,6879,6879,0.13083553010414686
永裕,1323,特昇-KY,6616,0.13083356625537879
安格,6684,崑鼎,6803,0.13082476591956313
南染,1410,撼訊,6150,0.13082331231356473
兆赫,2485,6696,6696,0.1308183859205724
佳世達,2352,6832,6832,0.13081407755439167
程泰,1583,6734,6734,0.1308139194560154
合機,1618,合邦,6103,0.1308122230620845
味王,1203,漢達,6620,0.13080387564879575
立軒,6222,方土昶,6265,0.1307972731541775
橋椿,2062,潤德,6881,0.1307968194558521
英利-KY,2239,詠昇,6418,0.13079279425171045
中福,1435,6976,6976,0.13079129044123552
華紙,1905,擎邦,6122,0.13077804352549482
地球,1324,東訊,2321,0.1307755485993401
驊訊,6237,立誠,6597,0.13077372005826854
麗正,2302,聯寶,6821,0.13077005385534146
新紡,1419,6832,6832,0.13076997530597234
兆赫,2485,6832,6832,0.13076841606269496
光罩,2338,瑞築,6198,0.13076534049795505
互盛電,2433,廣閎科,6693,0.13075556322909063
敬鵬,2355,宏碁資訊,6811,0.130754164324157
聯華,1229,寶徠,1805,0.13075051488515202
雋揚,1439,佑全,6929,0.13074760211396505
正隆,1904,亞通,6179,0.13074658246746698
大飲,1213,精元,2387,0.13074213513318303
東泥,1110,6891,6891,0.13074199073055923
伸興,1558,榮成,1909,0.13073956596319863
五鼎,1733,濾能,6823,0.13073408039947487
東華,1418,華電,1603,0.13073331478899775
昱展新藥,6785,6977,6977,0.1307305764894356
上曜,1316,惠民實業,6971,0.13072947742945193
上曜,1316,中碳,1723,0.13072918484658275
光聚晶電,6111,6784,6784,0.130725567170722
鮮活果汁-KY,1256,6976,6976,0.13071704125449862
恆大,1325,6610,6610,0.13071252256864685
旺玖,6233,浩宇生醫,6872,0.13071060164123974
兆勁,2444,宏遠證,6015,0.13071018357796044
寶齡富錦,1760,華碩,2357,0.13070985413990724
東華,1418,花仙子,1730,0.13070619840044068
安鈦克,6276,達邦蛋白,6578,0.13069869836194148
大飲,1213,達邦蛋白,6578,0.13069666523314527
雋揚,1439,菱生,2369,0.1306957480936876
中福,1435,沛波,6248,0.13069551522945397
春源,2010,天品,6199,0.13069060201097313
智基,6294,6559,6559,0.13068816352641238
資通,2471,公勝保經,6028,0.13068005979800917
上銀,2049,6883,6883,0.13067797493208824
佳能,2374,6483,6483,0.13067336766652068
光群雷,2461,撼訊,6150,0.1306696791271167
安鈦克,6276,全宇昕,6651,0.13066830356866385
千興,2025,6819,6819,0.1306680083770808
全新,2455,共信-KY,6617,0.1306609091077336
安格,6684,巨漢,6903,0.13065789787324733
朋億*,6613,美達科技,6735,0.13065350564134307
東陽,1319,宏旭-KY,2243,0.1306475803153913
艾華,6204,互動,6486,0.13064003928384454
弘煜科,6482,常廣,6730,0.1306337029028228
凱撒衛,1817,創威,6530,0.13063323832429666
希華,2484,6920,6920,0.13062710309527265
永豐餘,1907,益得,6461,0.130620704032393
大宇,1445,志聖,2467,0.13062056342665898
中鋼,2002,普萊德,6263,0.1306197624251339
志聖,2467,6977,6977,0.1306100459264521
廣華-KY,1338,美達科技,6735,0.13060842208634163
富旺,6219,濾能,6823,0.13060422399429433
台揚,2314,朋億*,6613,0.13060266834061388
沛波,6248,大樹,6469,0.13060161904270232
云辰,2390,6814,6814,0.13060015945858844
鮮活果汁-KY,1256,諾貝兒,6844,0.1305968974834123
互盛電,2433,海韻電,6203,0.1305930162832899
中電,1611,易發,6425,0.1305880908682506
榮成,1909,威盛,2388,0.13058738762859542
大飲,1213,大亞,1609,0.13058566609214528
神隆,1789,宏碁資訊,6811,0.13057299135379719
南染,1410,6842,6842,0.13056987104093817
新美齊,2442,6847,6847,0.13056345476337514
撼訊,6150,東典光電,6588,0.13055968033918333
6878,6878,6927,6927,0.13055062591985891
儒鴻,1476,中探針,6217,0.13054963163081945
聯昌,2431,浩宇生醫,6872,0.13054659627286208
福壽,1219,華勝-KY,2248,0.13054146771406558
允強,2034,華豫寧,6474,0.1305399524569721
佳格,1227,諾貝兒,6844,0.1305278116768709
正崴,2392,志聖,2467,0.13052478211628715
正峰,1538,固緯,2423,0.13051908446929983
宏達電,2498,達邦蛋白,6578,0.130518665090496
福懋油,1225,6812,6812,0.13051435519125143
佳世達,2352,6842,6842,0.13050872374167047
智基,6294,6428,6428,0.13050239173532305
中福,1435,6892,6892,0.13050205174324125
6729,6729,6847,6847,0.13049508576964255
旺玖,6233,6825,6825,0.13049371787223712
信錦,1582,揚博,2493,0.1304934988188026
台肥,1722,6539,6539,0.1304858671342027
花仙子,1730,6610,6610,0.1304816781754891
愛之味,1217,正道,1506,0.13048039342063328
聯發,1459,浩宇生醫,6872,0.13047839138243553
華勝-KY,2248,6842,6842,0.13046383467428482
6912,6912,6979,6979,0.13046198624746422
上洋,6728,浩宇生醫,6872,0.13045868216895928
冠西電,2466,鏵友益,6877,0.13045806723438969
興勤,2428,益得,6461,0.1304546308461077
東典光電,6588,6977,6977,0.13045214423446355
東陽,1319,6819,6819,0.13044706595213984
儒鴻,1476,大樹,6469,0.13044208306710556
汎德永業,2247,億光,2393,0.13043392946174126
千興,2025,元大期,6023,0.13043074852865078
沛波,6248,6920,6920,0.1304257961720621
汎德永業,2247,偉詮電,2436,0.13042408401168892
宏益,1452,艾美特-KY,1626,0.13041180770758073
衛司特,6894,宏碩系統,6895,0.13040572166379716
大宇,1445,神隆,1789,0.130403933456351
台船,2208,麗正,2302,0.13039946197283112
和益,1709,三陽工業,2206,0.1303984086352242
恆大,1325,立誠,6597,0.13039171427930002
威致,2028,6673,6673,0.13039079750059934
合晶,6182,進典,6843,0.13039002693467205
榮成,1909,瑞耘,6532,0.1303813436150037
泰山,1218,正道,1506,0.13038101248793912
永冠-KY,1589,麗臺,2465,0.13037614131108893
6673,6673,6876,6876,0.1303737026781203
希華,2484,達邦蛋白,6578,0.13037004047920886
五鼎,1733,6814,6814,0.1303655162014891
興泰,1235,東華,1418,0.13036400858806863
逸達,6576,上洋,6728,0.13035613666559415
昱泉,6169,6825,6825,0.13034845101539996
明達醫,6527,宏碁資訊,6811,0.13034585632529186
寶齡富錦,1760,達爾膚,6523,0.13034549427595046
花仙子,1730,正隆,1904,0.1303427279871241
啟發電,6512,勁豐,6577,0.13034211628332476
味王,1203,奈米醫材,6612,0.1303419321015434
錩泰,1541,6648,6648,0.13034128187303948
東鹼,1708,互盛電,2433,0.13033983913248318
志聯,2024,6750,6750,0.13033495542400417
廣華-KY,1338,常廣,6730,0.1303299949220475
大宇,1445,宏達電,2498,0.13031463500290758
晉泰,6221,6879,6879,0.13030450543592725
花仙子,1730,和成,1810,0.1302985038010201
台揚,2314,博晟生醫,6733,0.13029617356411957
橋椿,2062,6935,6935,0.13029413787755917
合機,1618,6559,6559,0.130293560336996
華友聯,1436,精技,2414,0.1302927669082072
東泥,1110,六暉-KY,2115,0.13027962010249095
岱宇,1598,6995,6995,0.13027827275675405
年興,1451,華豫寧,6474,0.13027535529978504
6434,6434,宇智,6470,0.1302695166325747
第一銅,2009,理銘,6212,0.13026802156414183
華勝-KY,2248,奈米醫材,6612,0.13026450976676784
兆勁,2444,立康,6242,0.13026314619755427
精英,2331,立誠,6597,0.13026237467338914
鴻海,2317,華豫寧,6474,0.1302621212836502
華豐,2109,立端,6245,0.13024919718082742
永裕,1323,華勝-KY,2248,0.13024831498676956
興泰,1235,宏旭-KY,2243,0.13024422871621763
正道,1506,建準,2421,0.1302404540988464
6786,6786,潤德,6881,0.1302388227862337
和成,1810,進能服,6692,0.13023828996747713
福壽,1219,雋揚,1439,0.13023524111975202
巨庭,1539,詠昇,6418,0.13023075744584514
鮮活果汁-KY,1256,中鋼構,2013,0.13022934433844055
希華,2484,泰金-KY,6629,0.13022923175424722
儒鴻,1476,捷波,6161,0.1302285221139351
汎德永業,2247,6610,6610,0.1302144046569153
南染,1410,美時,1795,0.13021316588698442
普萊德,6263,圓祥生技,6945,0.13021305100403718
6857,6857,6995,6995,0.13021104112612641
正道,1506,華電網,6163,0.13021055235902715
瑞昱,2379,大井泵浦,6982,0.1302050008561717
固緯,2423,6784,6784,0.1301968806419321
新紡,1419,明係,6804,0.1301957459178146
樂事綠能,1529,6926,6926,0.1301954698848285
合機,1618,富裔,6264,0.13018460564552267
錩泰,1541,華紙,1905,0.13017998278435422
廣明,6188,美達科技,6735,0.1301777022283445
英利-KY,2239,軒郁,6703,0.13017224853925513
千興,2025,晉倫,6151,0.13017034098269623
泰山,1218,佑全,6929,0.13016603814555971
勤美,1532,6882,6882,0.1301627784356952
理銘,6212,大井泵浦,6982,0.1301570609924106
寶齡富錦,1760,群光,2385,0.13015258282097936
南緯,1467,6817,6817,0.13015192811852175
東陽,1319,吉祥全,2491,0.1301511568091743
映泰,2399,意藍,6925,0.13014655488774232
智基,6294,大樹,6469,0.13013848052293506
志聯,2024,聯發科,2454,0.13013383179004032
精測,6510,6583,6583,0.13012760989415004
興勤,2428,6842,6842,0.13012648447453543
聚隆,1466,佳世達,2352,0.13012232033003496
中環,2323,6493,6493,0.1301213285863647
美亞,2020,台揚,2314,0.13011750960166749
麗臺,2465,益得,6461,0.13010996069549077
云辰,2390,怡利電,2497,0.13010650673358273
台揚,2314,華新科,2492,0.13010333630409343
正崴,2392,啟發電,6512,0.13009675098784476
廣華-KY,1338,中碳,1723,0.1300955594867619
豐興,2015,進能服,6692,0.13007849542627353
群光,2385,昱泉,6169,0.13006988879512704
全譜,6228,浩宇生醫,6872,0.1300682271850452
橋椿,2062,三陽工業,2206,0.1300648753662037
毛寶,1732,亞通,6179,0.1300642414106232
立康,6242,旅天下,6961,0.13005798480305678
6622,6622,6648,6648,0.1300577623772624
東聯,1710,詠昇,6418,0.13005591467117295
台肥,1722,輔信,2405,0.13005084654515836
再生-KY,1337,厚生,2107,0.13004731673401662
恆大,1325,萬旭,6134,0.13004667259986408
冠西電,2466,奈米醫材,6612,0.13004444740625265
晶焱,6411,6815,6815,0.13003723331878958
毛寶,1732,長聖,6712,0.1300363415683172
達亞,6762,鏵友益,6877,0.1300343229074421
千興,2025,厚生,2107,0.1300304482886631
海韻電,6203,6892,6892,0.1300280460030094
聚隆,1466,應廣,6716,0.13002745165046692
亞泥,1102,業強,6124,0.13002216660847918
毛寶,1732,6963,6963,0.13002048133410804
台達電,2308,騰雲,6870,0.13001939413027042
佳和,1449,京元電子,2449,0.1300193051089634
艾美特-KY,1626,應廣,6716,0.13000771747291376
雋揚,1439,今展科,6432,0.13000492439978098
台南,1473,詠昇,6418,0.1300036351174464
進能服,6692,6737,6737,0.12999428856539733
立康,6242,6920,6920,0.12999216371184416
漢達,6620,6879,6879,0.1299914130517317
程泰,1583,6696,6696,0.12998728317047517
美達科技,6735,6977,6977,0.12997905454600578
泰山,1218,金像電,2368,0.12996755197747326
聯強,2347,詠昇,6418,0.12995130140544578
中華化,1727,英利-KY,2239,0.1299490109723596
茂矽,2342,意藍,6925,0.12994369487284044
萬達寵物,6968,6976,6976,0.1299434785664858
冠西電,2466,6912,6912,0.12994212484700735
南染,1410,亞力,1514,0.12993955576552269
6580,6580,6979,6979,0.1299338592685996
廣豐,1416,華豫寧,6474,0.12992888740770892
燿華,2367,6634,6634,0.12992544645134255
宏益,1452,艾華,6204,0.12992210288349998
隆中,6542,力領科技,6996,0.12992067036959423
捷波,6161,6812,6812,0.12990341153619275
台肥,1722,奈米醫材,6612,0.1298973530527017
錩泰,1541,希華,2484,0.1298953872063673
寶齡富錦,1760,意藍,6925,0.12988693656400058
台揚,2314,勁豐,6577,0.12988384449185514
大飲,1213,東陽,1319,0.12988038409259703
永冠-KY,1589,久威,6114,0.12987822228845158
南染,1410,元大期,6023,0.12987795746710643
鴻準,2354,6559,6559,0.12987767452983412
精測,6510,鑫創電子,6680,0.1298696445493527
弘煜科,6482,6935,6935,0.12985734414378686
智基,6294,6734,6734,0.12985635730018782
2258,2258,6634,6634,0.1298533483073411
達爾膚,6523,欣普羅,6560,0.12984959930518464
艾美特-KY,1626,6634,6634,0.12984232938214232
統一,1216,6886,6886,0.1298345843422403
東陽,1319,新紡,1419,0.12983218849164047
統一,1216,喬福,1540,0.12983053302119796
花仙子,1730,冠西電,2466,0.12982981126598914
信錦,1582,海悅,2348,0.12982980583434484
佳和,1449,6920,6920,0.12982221878468042
公勝保經,6028,意藍,6925,0.12981507992234417
敦陽科,2480,達邦蛋白,6578,0.12980729513559888
大成,1210,京晨科,6419,0.12980519292826756
聯華,1229,宇智,6470,0.12980401490127405
大統新創,1470,敬鵬,2355,0.129802971478136
易發,6425,綠茵,6846,0.1297964592809895
神隆,1789,6798,6798,0.12979616243475434
6883,6883,佑全,6929,0.1297904493503981
冠軍,1806,諾貝兒,6844,0.1297869014175312
6434,6434,威潤,6465,0.12978439288031357
安鈦克,6276,鑫創電子,6680,0.12978169107636348
6819,6819,旅天下,6961,0.12977567316739816
新紡,1419,易發,6425,0.1297736872556431
南光,1752,圓祥生技,6945,0.12977262009578588
美達科技,6735,宏碩系統,6895,0.12977049103387767
愛之味,1217,方土昶,6265,0.12976407544442448
永光,1711,6979,6979,0.12976395936579957
聯華,1229,軒郁,6703,0.12975932093487727
